id;count;ax44
071123094;3.000;0090
071123095;5.000;0090
071123096;5.000;0090
071123097;5.000;0090
071123098;1.000;0090
071123100;8.000;0090
071123106;4.000;0090
071123111;4.000;0090
071123112;4.000;0090
071123113;7.000;0090
071123115;1.000;0090
071123123;1.000;0090
071123137;20.000;0090
071123149;2.000;0090
071123151;2.000;0090
071123152;5.000;0090
071123261;1.000;0090
071123273;4.000;0090
071123337;7.000;0090
071123338;7.000;0090
071123392;4.000;0090
071123393;3.000;0090
071123394;3.000;0090
071123395;5.000;0090
071123396;5.000;0090
071123450;2.000;0090
071123451;3.000;0090
071123454;6.000;0090
071123457;1.000;0090
071123461;2.000;0090
071123462;5.000;0090
071123463;10.000;0090
071123464;6.000;0090
071123465;5.000;0090
071123466;6.000;0090
071123469;2.000;0090
071123472;7.000;0090
071123473;4.000;0090
071123474;6.000;0090
071123476;6.000;0090
071123478;1.000;0090
071123479;6.000;0090
071123481;3.000;0090
071123482;5.000;0090
071123483;3.000;0090
071123484;5.000;0090
071123485;7.000;0090
071123486;4.000;0090
071123487;1.000;0090
071123490;6.000;0090
071123493;1.000;0090
071123495;7.000;0090
071123498;3.000;0090
071123506;1.000;0090
071123507;6.000;0090
071123510;4.000;0090
071123511;4.000;0090
071123512;8.000;0090
071123513;2.000;0090
071123514;7.000;0090
071123516;3.000;0090
071123518;4.000;0090
071123519;2.000;0090
071123520;2.000;0090
071123527;1.000;0090
071123557;3.000;0090
071123564;3.000;0090
071123565;1.000;0090
071123567;29.000;0090
071123570;1.000;0090
071123581;2.000;0090
071123582;4.000;0090
071123583;2.000;0090
071123585;1.000;0090
071123586;1.000;0090
071123588;1.000;0090
071123589;2.000;0090
071123590;16.000;0090
071123591;2.000;0090
071123592;3.000;0090
071123603;6.000;0090
071123605;6.000;0090
071123606;4.000;0090
071123607;4.000;0090
071123608;4.000;0090
071123610;2.000;0090
071123611;3.000;0090
071123617;1.000;0090
071123619;1.000;0090
071123620;3.000;0090
071123621;2.000;0090
071123622;1.000;0090
071123623;3.000;0090
071123624;2.000;0090
071123625;2.000;0090
071123626;6.000;0090
071123627;2.000;0090
071123649;3.000;0090
071123651;1.000;0090
071123652;13.000;0090
071123653;10.000;0090
071123654;10.000;0090
071123655;17.000;0090
071123660;4.000;0090
071123672;4.000;0090
071123820;1.000;0090
071124021;12.000;0090
071124022;3.000;0090
071124027;5.000;0090
071124033;4.000;0090
071124036;22.000;0090
071124037;11.000;0090
071124038;11.000;0090
071124043;18.000;0090
071124044;23.000;0090
071124048;4.000;0090
071124049;6.000;0090
071124050;9.000;0090
071124051;2.000;0090
071124052;3.000;0090
071124053;4.000;0090
071124054;10.000;0090
071124055;4.000;0090
071124056;4.000;0090
071124057;1.000;0090
071124058;2.000;0090
071124060;1.000;0090
071124061;3.000;0090
071124067;11.000;0090
071124069;3.000;0090
071124124;4.000;0090
071124127;16.000;0090
071124152;1.000;0090
071124153;1.000;0090
071124154;1.000;0090
071124156;1.000;0090
071124157;1.000;0090
071124159;1.000;0090
071124160;1.000;0090
071124170;1.000;0090
071124181;1.000;0090
071124183;2.000;0090
071124185;1.000;0090
071124189;6.000;0090
071124191;1.000;0090
071124192;1.000;0090
071124252;1.000;0090
071124253;1.000;0090
071124256;1.000;0090
071124259;1.000;0090
071124260;1.000;0090
071124269;3.000;0090
071124270;2.000;0090
071124272;1.000;0090
071124283;7.000;0090
071124284;1.000;0090
071124286;5.000;0090
071124288;2.000;0090
071124293;1.000;0090
071124298;1.000;0090
071124304;1.000;0090
071124311;2.000;0090
071124312;1.000;0090
071124322;1.000;0090
071124327;1.000;0090
071124331;17.000;0090
071124333;12.000;0090
071124334;20.000;0090
071124335;16.000;0090
071124336;1.000;0090
071124337;1.000;0090
071124338;6.000;0090
071124341;1.000;0090
071124342;3.000;0090
071124344;6.000;0090
071124345;1.000;0090
071124347;4.000;0090
071124350;3.000;0090
071124351;6.000;0090
071124352;88.000;0090
071124354;6.000;0090
071124355;15.000;0090
071124356;9.000;0090
071124357;20.000;0090
071124358;1.000;0090
071124359;4.000;0090
071124362;18.000;0090
071124363;6.000;0090
071124364;11.000;0090
071124366;2.000;0090
071124368;1.000;0090
071124369;3.000;0090
071124370;9.000;0090
071124371;7.000;0090
071124372;2.000;0090
071124374;7.000;0090
071124376;5.000;0090
071124377;3.000;0090
071124378;3.000;0090
071124380;1.000;0090
071124381;4.000;0090
071124382;1.000;0090
071124383;1.000;0090
071124385;3.000;0090
071124386;5.000;0090
071124389;1.000;0090
071124398;8.000;0090
071124399;1.000;0090
071124400;1.000;0090
071124401;2.000;0090
071124402;1.000;0090
071124405;3.000;0090
071124409;4.000;0090
071124411;6.000;0090
071124414;9.000;0090
071124415;1.000;0090
071124416;5.000;0090
071124430;9.000;0090
071124432;4.000;0090
071124433;5.000;0090
071124441;12.000;0090
071124442;1.000;0090
071124443;6.000;0090
071124444;5.000;0090
071124445;5.000;0090
071124448;3.000;0090
071124449;1.000;0090
071124452;3.000;0090
071124454;6.000;0090
071124455;1.000;0090
071124457;4.000;0090
071124458;1.000;0090
071124459;1.000;0090
071124486;1.000;0090
071124487;1.000;0090
071124535;1.000;0090
071124539;1.000;0090
071124547;1.000;0090
071124548;1.000;0090
071124550;1.000;0090
071124573;6.000;0090
071124581;1.000;0090
071124653;5.000;0090
071124656;17.000;0090
071124657;19.000;0090
071124658;21.000;0090
071124659;30.000;0090
071124660;3.000;0090
071124661;21.000;0090
071124662;9.000;0090
071124667;1.000;0090
071124671;9.000;0090
071124672;10.000;0090
071124673;9.000;0090
071124674;2.000;0090
071124676;2.000;0090
071124678;13.000;0090
071124679;10.000;0090
071124680;10.000;0090
071124684;11.000;0090
071124687;5.000;0090
071124688;12.000;0090
071124690;1.000;0090
071124691;1.000;0090
071124752;2.000;0090
071124753;1.000;0090
071124759;1.000;0090
071124761;1.000;0090
071124762;1.000;0090
071124763;1.000;0090
071124764;1.000;0090
071124767;1.000;0090
071124768;1.000;0090
071124770;1.000;0090
071124775;1.000;0090
071124778;1.000;0090
071124801;4.000;0090
071124803;3.000;0090
071124805;2.000;0090
071124806;4.000;0090
071124808;2.000;0090
071124810;1.000;0090
071124813;6.000;0090
071124815;5.000;0090
071124816;7.000;0090
071124817;2.000;0090
071124818;27.000;0090
071124819;9.000;0090
071124820;1.000;0090
071124822;4.000;0090
071124823;9.000;0090
071124825;2.000;0090
071124827;1.000;0090
071124828;5.000;0090
071124829;4.000;0090
071124830;6.000;0090
071124831;6.000;0090
071124832;5.000;0090
071124833;6.000;0090
071124834;2.000;0090
071124835;2.000;0090
071124836;6.000;0090
071124838;4.000;0090
071124840;2.000;0090
071124842;5.000;0090
071124843;1.000;0090
071124844;2.000;0090
071124845;2.000;0090
071124846;1.000;0090
071124847;1.000;0090
071124848;9.000;0090
071124854;1.000;0090
071124856;4.000;0090
071124857;2.000;0090
071124858;4.000;0090
071124860;6.000;0090
071124861;2.000;0090
071124862;2.000;0090
071124863;1.000;0090
071124864;4.000;0090
071124866;6.000;0090
071124867;2.000;0090
071124868;4.000;0090
071124869;2.000;0090
071124870;3.000;0090
071124871;1.000;0090
071124873;6.000;0090
071124874;2.000;0090
071124875;2.000;0090
071124878;3.000;0090
071124880;1.000;0090
071124881;2.000;0090
071124884;4.000;0090
071124885;2.000;0090
071124886;3.000;0090
071124889;3.000;0090
071124890;2.000;0090
071124892;1.000;0090
071124893;1.000;0090
071124905;1.000;0090
071124907;1.000;0090
071124908;1.000;0090
071124909;1.000;0090
071124910;1.000;0090
071124911;1.000;0090
071124912;1.000;0090
071124913;1.000;0090
071124914;1.000;0090
071124942;11.000;0090
071124947;15.000;0090
071124950;11.000;0090
071124952;6.000;0090
071124954;1.000;0090
071124983;1.000;0090
071124984;1.000;0090
071124987;1.000;0090
071124991;1.000;0090
071125008;4.000;0090
071125010;1.000;0090
071125011;1.000;0090
071125034;3.000;0090
071125035;1.000;0090
071125036;3.000;0090
071125037;3.000;0090
071125039;13.000;0090
071125070;2.000;0090
071125072;8.000;0090
071125073;1.000;0090
071125074;12.000;0090
071125075;25.000;0090
071125076;9.000;0090
071125077;21.000;0090
071125078;10.000;0090
071125079;1.000;0090
071125080;12.000;0090
071125093;6.000;0090
071125102;7.000;0090
071125103;12.000;0090
071125104;11.000;0090
071125106;14.000;0090
071125107;12.000;0090
071125110;7.000;0090
071125112;2.000;0090
071125113;1.000;0090
071125114;10.000;0090
071125116;4.000;0090
071125117;11.000;0090
071125118;1.000;0090
071125120;12.000;0090
071125124;11.000;0090
071125126;6.000;0090
071125127;13.000;0090
071125130;19.000;0090
071125131;11.000;0090
071125132;13.000;0090
071125133;6.000;0090
071125134;1.000;0090
071125135;12.000;0090
071125136;7.000;0090
071125137;6.000;0090
071125138;10.000;0090
071125139;5.000;0090
071125140;10.000;0090
071125144;11.000;0090
071125145;1.000;0090
071125146;2.000;0090
071125147;3.000;0090
071125152;2.000;0090
071125175;19.000;0090
071125177;7.000;0090
071125178;22.000;0090
071125179;16.000;0090
071125181;21.000;0090
071125182;18.000;0090
071125184;21.000;0090
071125185;41.000;0090
071125186;16.000;0090
071125187;18.000;0090
071125191;6.000;0090
071125351;22.000;0090
071125352;39.000;0090
071125353;29.000;0090
071125354;25.000;0090
071125410;1.000;0090
071125421;4.000;0090
071125437;2.000;0090
071125438;3.000;0090
071125577;3.000;0090
071125578;8.000;0090
071125582;2.000;0090
071125583;5.000;0090
071125584;7.000;0090
071125587;1.000;0090
071125588;9.000;0090
071125591;8.000;0090
071125593;4.000;0090
071125596;25.000;0090
071125597;3.000;0090
071125615;1.000;0090
071125619;4.000;0090
071125621;4.000;0090
071125622;2.000;0090
071125623;9.000;0090
071125624;6.000;0090
071125625;4.000;0090
071125626;6.000;0090
071125628;1.000;0090
071125629;3.000;0090
071125632;10.000;0090
071125633;5.000;0090
071125634;6.000;0090
071125635;1.000;0090
071125637;12.000;0090
071125638;5.000;0090
071125639;6.000;0090
071125640;5.000;0090
071125641;13.000;0090
071125642;16.000;0090
071125644;1.000;0090
071125657;4.000;0090
071125658;7.000;0090
071125660;2.000;0090
071125661;7.000;0090
071125663;11.000;0090
071125664;18.000;0090
071125665;4.000;0090
071125667;4.000;0090
071125668;1.000;0090
071125669;1.000;0090
071125671;17.000;0090
071125672;10.000;0090
071125675;2.000;0090
071125676;29.000;0090
071125678;2.000;0090
071125679;27.000;0090
071125681;15.000;0090
071125702;2.000;0090
071125706;1.000;0090
071125870;4.000;0090
071125876;6.000;0090
071125879;3.000;0090
071125891;1.000;0090
071125893;1.000;0090
071125895;3.000;0090
071125896;11.000;0090
071125897;7.000;0090
071125898;5.000;0090
071125899;10.000;0090
071125902;5.000;0090
071125903;3.000;0090
071125904;9.000;0090
071125905;7.000;0090
071125958;1.000;0090
071125960;14.000;0090
071126008;12.000;0090
071126010;3.000;0090
071126011;14.000;0090
071126012;16.000;0090
071126013;10.000;0090
071126018;2.000;0090
071126019;1.000;0090
071126029;2.000;0090
071126032;10.000;0090
071126033;16.000;0090
071126034;22.000;0090
071126039;1.000;0090
071126041;1.000;0090
071126043;4.000;0090
071126057;11.000;0090
071126058;34.000;0090
071126060;3.000;0090
071126063;3.000;0090
071126066;3.000;0090
071126068;14.000;0090
071126069;3.000;0090
071126071;7.000;0090
071126072;12.000;0090
071126073;3.000;0090
071126074;5.000;0090
071126076;1.000;0090
071126079;3.000;0090
071126082;5.000;0090
071126083;15.000;0090
071126085;11.000;0090
071126088;7.000;0090
071126089;1.000;0090
071126090;8.000;0090
071126093;3.000;0090
071126094;1.000;0090
071126095;1.000;0090
071126096;11.000;0090
071126107;8.000;0090
071126110;5.000;0090
071126111;1.000;0090
071126112;9.000;0090
071126115;7.000;0090
071126116;8.000;0090
071126119;15.000;0090
071126122;10.000;0090
071126126;3.000;0090
071126127;1.000;0090
071126128;13.000;0090
071126130;9.000;0090
071126131;14.000;0090
071126132;1.000;0090
071126134;1.000;0090
071126137;3.000;0090
071126138;3.000;0090
071126139;3.000;0090
071126143;4.000;0090
071126146;7.000;0090
071126147;6.000;0090
071126150;1.000;0090
071126151;2.000;0090
071126153;8.000;0090
071126154;1.000;0090
071126155;2.000;0090
071126156;4.000;0090
071126157;3.000;0090
071126168;5.000;0090
071126175;1.000;0090
071126176;34.000;0090
071126216;2.000;0090
071126217;1.000;0090
071126218;1.000;0090
071126224;1.000;0090
071126225;1.000;0090
071126226;1.000;0090
071126230;17.000;0090
071126267;1.000;0090
071126294;1.000;0090
071126295;1.000;0090
071126296;3.000;0090
071126298;1.000;0090
071126312;13.000;0090
071126336;1.000;0090
071126338;1.000;0090
071126348;4.000;0090
071126349;7.000;0090
071126350;7.000;0090
071126353;7.000;0090
071126354;25.000;0090
071126363;2.000;0090
071126364;1.000;0090
071126365;1.000;0090
071126366;1.000;0090
071126369;6.000;0090
071126371;2.000;0090
071126376;1.000;0090
071126377;1.000;0090
071126384;3.000;0090
071126385;9.000;0090
071126387;10.000;0090
071126389;1.000;0090
071126393;6.000;0090
071126394;5.000;0090
071126395;1.000;0090
071126402;3.000;0090
071126408;3.000;0090
071126412;1.000;0090
071126413;1.000;0090
071126414;1.000;0090
071126416;1.000;0090
071126441;1.000;0090
071126449;1.000;0090
071126450;1.000;0090
071126451;3.000;0090
071126481;18.000;0090
071126483;7.000;0090
071126491;14.000;0090
071126492;4.000;0090
071126493;8.000;0090
071126494;2.000;0090
071126496;19.000;0090
071126498;6.000;0090
071126501;2.000;0090
071126503;3.000;0090
071126505;17.000;0090
071126509;14.000;0090
071126563;7.000;0090
071126564;3.000;0090
071126565;4.000;0090
071126567;6.000;0090
071126568;2.000;0090
071126569;4.000;0090
071126570;2.000;0090
071126571;4.000;0090
071126573;4.000;0090
071126574;1.000;0090
071126575;3.000;0090
071126576;4.000;0090
071126579;2.000;0090
071126604;3.000;0090
071126605;5.000;0090
071126608;13.000;0090
071126609;11.000;0090
071126610;10.000;0090
071126611;3.000;0090
071126613;1.000;0090
071126617;4.000;0090
071126618;3.000;0090
071126632;18.000;0090
071126634;19.000;0090
071126635;45.000;0090
071126636;7.000;0090
071126639;6.000;0090
071126640;8.000;0090
071126641;4.000;0090
071126642;5.000;0090
071126643;11.000;0090
071126644;11.000;0090
071126645;14.000;0090
071126646;3.000;0090
071126647;5.000;0090
071126651;8.000;0090
071126652;1.000;0090
071126653;4.000;0090
071126655;9.000;0090
071126656;2.000;0090
071126657;7.000;0090
071126658;5.000;0090
071126659;13.000;0090
071126660;7.000;0090
071126662;6.000;0090
071126663;4.000;0090
071126664;6.000;0090
071126665;2.000;0090
071126666;5.000;0090
071126667;6.000;0090
071126668;3.000;0090
071126669;7.000;0090
071126670;5.000;0090
071126671;4.000;0090
071126672;2.000;0090
071126673;7.000;0090
071126674;1.000;0090
071126676;5.000;0090
071126677;5.000;0090
071126678;6.000;0090
071126679;7.000;0090
071126680;7.000;0090
071126681;6.000;0090
071126684;3.000;0090
071126686;4.000;0090
071126687;6.000;0090
071126688;1.000;0090
071126689;6.000;0090
071126690;7.000;0090
071126695;4.000;0090
071126698;3.000;0090
071126699;3.000;0090
071126700;3.000;0090
071126702;7.000;0090
071126703;7.000;0090
071126706;14.000;0090
071126707;3.000;0090
071126708;17.000;0090
071126709;12.000;0090
071126710;6.000;0090
071126711;7.000;0090
071126712;6.000;0090
071126713;7.000;0090
071126714;11.000;0090
071126715;11.000;0090
071126716;12.000;0090
071126717;4.000;0090
071126718;9.000;0090
071126719;2.000;0090
071126720;7.000;0090
071126721;12.000;0090
071126722;13.000;0090
071126724;7.000;0090
071126725;7.000;0090
071126726;1.000;0090
071126727;12.000;0090
071126728;5.000;0090
071126729;11.000;0090
071126730;8.000;0090
071126731;7.000;0090
071126732;7.000;0090
071126736;11.000;0090
071126738;2.000;0090
071126746;69.000;0090
071126761;7.000;0090
071126762;8.000;0090
071126888;1.000;0090
071126891;4.000;0090
071126892;4.000;0090
071126895;1.000;0090
071126896;1.000;0090
071126902;9.000;0090
071126907;8.000;0090
071126912;1.000;0090
071126914;1.000;0090
071126916;6.000;0090
071126917;18.000;0090
071126918;2.000;0090
071126921;15.000;0090
071126922;3.000;0090
071126924;8.000;0090
071126927;24.000;0090
071126930;2.000;0090
071126931;14.000;0090
071126934;5.000;0090
071126937;13.000;0090
071126938;2.000;0090
071126939;8.000;0090
071126942;9.000;0090
071126943;8.000;0090
071126945;8.000;0090
071126947;6.000;0090
071126950;7.000;0090
071126951;12.000;0090
071126953;11.000;0090
071126954;4.000;0090
071126955;7.000;0090
071126957;7.000;0090
071126959;6.000;0090
071126961;9.000;0090
071126962;10.000;0090
071126963;6.000;0090
071126964;5.000;0090
071126966;3.000;0090
071126969;1.000;0090
071126970;5.000;0090
071126971;3.000;0090
071126972;6.000;0090
071126973;8.000;0090
071126974;7.000;0090
071126975;2.000;0090
071126977;32.000;0090
071126978;21.000;0090
071126982;1.000;0090
071126987;2.000;0090
071127001;4.000;0090
071127002;2.000;0090
071127004;9.000;0090
071127005;6.000;0090
071127006;2.000;0090
071127008;1.000;0090
071127012;3.000;0090
071127016;1.000;0090
071127017;3.000;0090
071127018;1.000;0090
071127019;3.000;0090
071127020;7.000;0090
071127044;1.000;0090
071127045;10.000;0090
071127046;6.000;0090
071127049;7.000;0090
071127055;1.000;0090
071127062;4.000;0090
071127064;4.000;0090
071127071;1.000;0090
071127074;1.000;0090
071127075;1.000;0090
071127076;1.000;0090
071127077;1.000;0090
071127081;2.000;0090
071127083;1.000;0090
071127085;1.000;0090
071127109;1.000;0090
071127110;1.000;0090
071127117;1.000;0090
071127119;1.000;0090
071127179;1.000;0090
071127186;4.000;0090
071127187;1.000;0090
071127192;1.000;0090
071127201;3.000;0090
071127202;2.000;0090
071127211;1.000;0090
071127218;2.000;0090
071127219;5.000;0090
071127221;6.000;0090
071127240;1.000;0090
071127243;60.000;0090
071127251;1.000;0090
071127255;11.000;0090
071127266;1.000;0090
071127267;4.000;0090
071127302;1.000;0090
071127305;1.000;0090
071127306;1.000;0090
071127311;1.000;0090
071127313;1.000;0090
071127314;1.000;0090
071127316;1.000;0090
071127317;1.000;0090
071127318;1.000;0090
071127319;1.000;0090
071127350;5.000;0090
071127361;7.000;0090
071127362;3.000;0090
071127364;9.000;0090
071127365;11.000;0090
071127366;6.000;0090
071127367;2.000;0090
071127399;4.000;0090
071127405;11.000;0090
071127423;1.000;0090
071127431;22.000;0090
071127432;11.000;0090
071127433;1.000;0090
071127439;18.000;0090
071127440;13.000;0090
071127442;6.000;0090
071127445;19.000;0090
071127454;1.000;0090
071127455;1.000;0090
071127457;25.000;0090
071127458;6.000;0090
071127463;20.000;0090
071127464;6.000;0090
071127465;13.000;0090
071127466;1.000;0090
071127469;1.000;0090
071127470;3.000;0090
071127473;3.000;0090
071127476;16.000;0090
071127477;24.000;0090
071127478;35.000;0090
071127480;28.000;0090
071127481;8.000;0090
071127482;2.000;0090
071127484;6.000;0090
071127485;5.000;0090
071127493;8.000;0090
071127496;5.000;0090
071127513;1.000;0090
071127515;3.000;0090
071127517;16.000;0090
071127524;3.000;0090
071127525;2.000;0090
071127529;10.000;0090
071127531;21.000;0090
071127538;8.000;0090
071127540;38.000;0090
071127542;3.000;0090
071127557;1.000;0090
071127558;1.000;0090
071127563;8.000;0090
071127572;1.000;0090
071127573;1.000;0090
071127575;1.000;0090
071127576;1.000;0090
071127577;1.000;0090
071127578;1.000;0090
071127579;1.000;0090
071127580;1.000;0090
071127587;6.000;0090
071127594;3.000;0090
071127595;1.000;0090
071127599;152.000;0090
071127600;2.000;0090
071127601;4.000;0090
071127602;6.000;0090
071127604;9.000;0090
071127610;17.000;0090
071127612;6.000;0090
071127613;11.000;0090
071127614;8.000;0090
071127615;2.000;0090
071127624;1.000;0090
071127625;68.000;0090
071127626;190.000;0090
071127628;215.000;0090
071127630;321.000;0090
071127631;55.000;0090
071127632;190.000;0090
071127668;6.000;0090
071127680;1.000;0090
071127681;9.000;0090
071127695;1.000;0090
071127713;1.000;0090
071128038;1.000;0090
071128104;1.000;0090
071128106;1.000;0090
071128111;1.000;0090
071128121;1.000;0090
071128122;1.000;0090
071128123;1.000;0090
071128134;11.000;0090
071128136;5.000;0090
071128141;5.000;0090
071128144;3.000;0090
071128146;2.000;0090
071128147;1.000;0090
071128148;1.000;0090
071128151;4.000;0090
071128154;5.000;0090
071128156;20.000;0090
071128157;14.000;0090
071128158;9.000;0090
071128186;7.000;0090
071128188;6.000;0090
071128189;10.000;0090
071128190;17.000;0090
071128196;1.000;0090
071128232;15.000;0090
071128233;16.000;0090
071128241;2.000;0090
071128242;3.000;0090
071128243;2.000;0090
071128244;1.000;0090
071128249;8.000;0090
071128250;8.000;0090
071128251;16.000;0090
071128253;4.000;0090
071128254;6.000;0090
071128255;7.000;0090
071128256;11.000;0090
071128257;5.000;0090
071128258;8.000;0090
071128259;7.000;0090
071128260;1.000;0090
071128261;4.000;0090
071128262;2.000;0090
071128263;4.000;0090
071128264;1.000;0090
071128265;2.000;0090
071128266;11.000;0090
071128267;3.000;0090
071128268;9.000;0090
071128271;4.000;0090
071128272;10.000;0090
071128273;18.000;0090
071128278;3.000;0090
071128280;4.000;0090
071128283;6.000;0090
071128284;2.000;0090
071128286;3.000;0090
071128288;11.000;0090
071128289;10.000;0090
071128290;10.000;0090
071128291;9.000;0090
071128292;9.000;0090
071128294;8.000;0090
071128295;8.000;0090
071128296;7.000;0090
071128297;7.000;0090
071128298;7.000;0090
071128299;4.000;0090
071128300;2.000;0090
071128301;4.000;0090
071128302;15.000;0090
071128303;7.000;0090
071128304;7.000;0090
071128308;3.000;0090
071128310;2.000;0090
071128322;1.000;0090
071128335;4.000;0090
071128336;3.000;0090
071128353;3.000;0090
071128357;8.000;0090
071128358;10.000;0090
071128370;13.000;0090
071128373;7.000;0090
071128374;2.000;0090
071128377;14.000;0090
071128382;20.000;0090
071128383;16.000;0090
071128384;25.000;0090
071128385;16.000;0090
071128386;17.000;0090
071128387;18.000;0090
071128388;20.000;0090
071128389;20.000;0090
071128391;20.000;0090
071128393;19.000;0090
071128394;8.000;0090
071128395;19.000;0090
071128396;47.000;0090
071128397;31.000;0090
071128398;36.000;0090
071128399;20.000;0090
071128400;18.000;0090
071128401;18.000;0090
071128402;19.000;0090
071128403;20.000;0090
071128404;20.000;0090
071128405;19.000;0090
071128406;17.000;0090
071128407;18.000;0090
071128408;20.000;0090
071128409;20.000;0090
071128410;15.000;0090
071128412;19.000;0090
071128413;12.000;0090
071128414;18.000;0090
071128415;21.000;0090
071128416;1.000;0090
071128417;2.000;0090
071128418;8.000;0090
071128419;11.000;0090
071128420;11.000;0090
071128421;13.000;0090
071128422;11.000;0090
071128423;17.000;0090
071128424;18.000;0090
071128425;46.000;0090
071128426;5.000;0090
071128427;20.000;0090
071128428;18.000;0090
071128429;19.000;0090
071128431;12.000;0090
071128432;9.000;0090
071128433;9.000;0090
071128434;12.000;0090
071128435;12.000;0090
071128436;7.000;0090
071128437;8.000;0090
071128438;19.000;0090
071128439;18.000;0090
071128440;16.000;0090
071128441;7.000;0090
071128442;7.000;0090
071128443;7.000;0090
071128444;11.000;0090
071128446;19.000;0090
071128447;4.000;0090
071128448;9.000;0090
071128450;1.000;0090
071128451;14.000;0090
071128452;23.000;0090
071128453;12.000;0090
071128454;9.000;0090
071128455;19.000;0090
071128456;12.000;0090
071128457;1.000;0090
071128458;3.000;0090
071128459;15.000;0090
071128460;11.000;0090
071128461;18.000;0090
071128462;2.000;0090
071128463;6.000;0090
071128464;12.000;0090
071128465;14.000;0090
071128466;7.000;0090
071128468;2.000;0090
071128470;3.000;0090
071128471;11.000;0090
071128472;2.000;0090
071128476;1.000;0090
071128477;10.000;0090
071128478;11.000;0090
071128479;7.000;0090
071128480;16.000;0090
071128483;6.000;0090
071128484;7.000;0090
071128485;5.000;0090
071128492;1.000;0090
071128493;3.000;0090
071128494;3.000;0090
071128495;4.000;0090
071128496;8.000;0090
071128498;15.000;0090
071128499;19.000;0090
071128500;6.000;0090
071128501;12.000;0090
071128502;1.000;0090
071128503;3.000;0090
071128504;16.000;0090
071128505;18.000;0090
071128506;1.000;0090
071128508;2.000;0090
071128522;9.000;0090
071128529;2.000;0090
071128530;3.000;0090
071128531;132.000;0090
071128532;2.000;0090
071128534;11.000;0090
071128535;18.000;0090
071128536;16.000;0090
071128538;27.000;0090
071128539;34.000;0090
071128543;1.000;0090
071128544;1.000;0090
071128545;1.000;0090
071128549;4.000;0090
071128551;1.000;0090
071128552;1.000;0090
071128554;16.000;0090
071128555;14.000;0090
071128587;21.000;0090
071128588;8.000;0090
071128660;1.000;0090
071128668;17.000;0090
071128668;5.000;0777
071128674;3.000;0777
071128691;8.000;0090
071128692;27.000;0090
071128695;2.000;0090
071128696;10.000;0090
071128697;3.000;0090
071128698;5.000;0090
071128699;2.000;0090
071128700;4.000;0090
071128705;4.000;0090
071128706;3.000;0090
071128707;6.000;0090
071128708;1.000;0090
071128709;8.000;0090
071128710;4.000;0090
071128711;9.000;0090
071128712;5.000;0090
071128713;7.000;0090
071128714;6.000;0090
071128715;2.000;0090
071128716;3.000;0090
071128718;7.000;0090
071128719;7.000;0090
071128720;6.000;0090
071128721;7.000;0090
071128722;9.000;0090
071128724;2.000;0090
071128726;7.000;0090
071128727;5.000;0090
071128728;2.000;0090
071128741;6.000;0090
071128742;10.000;0090
071128743;6.000;0090
071128745;7.000;0090
071128746;7.000;0090
071128748;6.000;0090
071128751;3.000;0090
071128752;7.000;0090
071128754;6.000;0090
071128755;5.000;0090
071128759;5.000;0090
071128763;2.000;0090
071128764;2.000;0090
071128767;3.000;0090
071128768;4.000;0090
071128769;2.000;0090
071128770;5.000;0090
071128771;8.000;0090
071128776;4.000;0090
071128777;9.000;0090
071128778;2.000;0090
071128779;7.000;0090
071128780;10.000;0090
071128781;7.000;0090
071128782;9.000;0090
071128783;5.000;0090
071128784;5.000;0090
071128786;11.000;0090
071128787;5.000;0090
071128788;2.000;0090
071128789;4.000;0090
071128790;7.000;0090
071128791;6.000;0090
071128792;3.000;0090
071128794;8.000;0090
071128795;7.000;0090
071128796;6.000;0090
071128799;5.000;0090
071128801;6.000;0090
071128802;1.000;0090
071128803;3.000;0090
071128806;3.000;0090
071128818;3.000;0090
071128821;1.000;0090
071128839;1.000;0090
071128840;1.000;0090
071128841;1.000;0090
071128844;1.000;0090
071128845;44.000;0090
071128848;1.000;0090
071128851;7.000;0090
071128853;5.000;0090
071128865;4.000;0090
071128866;6.000;0090
071128867;5.000;0090
071128868;2.000;0090
071128881;1.000;0090
071128909;3.000;0090
071128915;7.000;0090
071128916;6.000;0090
071128917;2.000;0090
071128938;1.000;0090
071128939;3.000;0090
071128940;3.000;0090
071128941;72.000;0090
071128944;8.000;0090
071128946;25.000;0090
071128947;33.000;0090
071128952;1.000;0090
071128955;1.000;0090
071128956;1.000;0090
071128957;3.000;0090
071128958;1.000;0090
071128961;2.000;0090
071128962;2.000;0090
071128963;1.000;0090
071128964;1.000;0090
071128965;7.000;0090
071128970;3.000;0090
071128971;1.000;0090
071128974;3.000;0090
071128975;3.000;0090
071128991;1.000;0090
071128992;1.000;0090
071128993;1.000;0090
071128994;1.000;0090
071128995;1.000;0090
071128996;1.000;0090
071129007;1.000;0090
071129008;1.000;0090
071129009;3.000;0090
071129012;3.000;0090
071129013;3.000;0090
071129015;1.000;0090
071129018;1.000;0090
071129019;1.000;0090
071129021;1.000;0090
071129022;2.000;0090
071129023;1.000;0090
071129024;1.000;0090
071129025;1.000;0090
071129026;1.000;0090
071129032;5.000;0090
071129033;5.000;0090
071129039;3.000;0090
071129040;1.000;0090
071129045;52.000;0090
071129046;48.000;0090
071129052;7.000;0090
071129053;3.000;0090
071129063;15.000;0090
071129064;26.000;0090
071129139;4.000;0090
