id;count;ax31
071092325;4.000;0777
071092357;2.000;0777
071092357;2.000;0090
071092393;8.000;0777
071092402;22.000;0090
071092416;9.000;0888
071092417;9.000;0888
071092485;20.000;0888
071092485;4.000;0777
071092486;3.000;0777
071092486;20.000;0888
071092501;18.000;0777
071092501;120.000;0090
071092501;20.000;0888
071092502;5.000;0888
071092502;3.000;0777
071092503;5.000;0888
071092503;2.000;0777
071092596;18.000;0888
071092596;12.000;0777
071092605;3.000;0777
071092614;8.000;0090
071092614;7.000;0888
071092621;4.000;0777
071092621;3.000;0090
071092621;1.000;0888
071092631;1.000;0090
071092631;1.000;0888
071092631;1.000;0777
071092633;4.000;0777
071092633;2.000;0888
071092633;2.000;0090
071092636;3.000;0777
071092636;1.000;0888
071092638;4.000;0777
071092638;2.000;0888
071092638;4.000;0090
071092648;10.000;0888
071092648;176.000;0090
071092650;10.000;0888
071092650;12.000;0777
071092689;2.000;0777
071092717;2.000;0777
071092717;20.000;0888
071092717;360.000;0090
071092718;10.000;0777
071092718;20.000;0888
071092718;111.000;0090
071092719;20.000;0888
071092719;14.000;0777
071092719;313.000;0090
071092720;6.000;0777
071092720;20.000;0888
071092720;278.000;0090
071092722;30.000;0888
071092722;362.000;0090
071092722;86.000;0777
071092742;2.000;0777
071092742;1.000;0888
071092742;1.000;0090
071092746;3.000;0777
071092746;2.000;0888
071092746;4.000;0090
071092752;3.000;0777
071092752;5.000;0090
071092754;2.000;0888
071092754;2.000;0777
071092754;1.000;0090
071092755;2.000;0888
071092755;5.000;0777
071092755;2.000;0090
071092757;2.000;0777
071092757;4.000;0090
071092761;2.000;0888
071092761;4.000;0777
071092761;25.000;0090
071092763;2.000;0888
071092763;4.000;0777
071092763;26.000;0090
071092769;12.000;0090
071092769;2.000;0888
071092769;4.000;0777
071092771;7.000;0090
071092771;2.000;0888
071092771;5.000;0777
071092779;8.000;0090
071092779;2.000;0888
071092779;2.000;0777
071092801;4.000;0090
071092801;2.000;0888
071092801;4.000;0777
071092803;1.000;0888
071092803;2.000;0777
071092806;1.000;0888
071092806;1.000;0777
071092821;4.000;0777
071092821;2.000;0888
071092821;9.000;0090
071092827;5.000;0090
071092827;4.000;0777
071092827;2.000;0888
071092829;15.000;0090
071092829;3.000;0777
071092829;2.000;0888
071092839;5.000;0777
071092851;13.000;0090
071092851;4.000;0777
071092851;2.000;0888
071092853;18.000;0090
071092853;2.000;0777
071092853;2.000;0888
071092855;2.000;0777
071092855;3.000;0090
071092855;2.000;0888
071092857;2.000;0888
071092857;5.000;0090
071092857;4.000;0777
071092859;2.000;0888
071092859;4.000;0777
071092859;14.000;0090
071092861;2.000;0888
071092861;3.000;0777
071092861;3.000;0090
071092863;1.000;0777
071092863;2.000;0888
071092863;4.000;0090
071092865;1.000;0888
071092865;1.000;0090
071092869;2.000;0777
071092869;2.000;0090
071092869;1.000;0888
071092873;4.000;0777
071092873;2.000;0888
071092873;4.000;0090
071092875;4.000;0777
071092875;2.000;0888
071092875;10.000;0090
071092877;1.000;0888
071092877;1.000;0090
071092877;2.000;0777
071092879;2.000;0090
071092879;2.000;0777
071092881;2.000;0888
071092881;60.000;0090
071092881;1.000;0777
071092883;2.000;0888
071092883;55.000;0090
071092883;3.000;0777
071092885;6.000;0090
071092885;7.000;0888
071092885;4.000;0777
071092965;9.000;0777
071092966;1.000;0777
071092967;105.000;0090
071092967;3.000;0777
071093000;2.000;0777
071093000;218.000;0090
071093001;2.000;0777
071093001;174.000;0090
071093007;103.000;0090
071093007;2.000;0777
071093009;125.000;0090
071093009;2.000;0777
071093010;95.000;0090
071093010;2.000;0777
071093011;990.000;0090
071093011;12.000;0777
071093012;357.000;0090
071093012;4.000;0777
071093014;2.000;0777
071093014;473.000;0090
071093019;2.000;0777
071093020;17.000;0777
071093075;1.000;0888
071093323;4.000;0777
071093325;2.000;0777
071093327;8.000;0090
071093327;3.000;0777
071093330;1.000;0090
071093330;3.000;0777
071093354;7.000;0090
071093354;4.000;0777
071093355;4.000;0090
071093355;4.000;0777
071093356;8.000;0090
071093356;4.000;0777
071093377;30.000;0888
071093377;46.000;0090
071093377;1.000;0777
071093380;30.000;0888
071093380;23.000;0090
071093380;2.000;0777
071093382;5.000;0888
071093382;2.000;0090
071093401;3.000;0888
071093407;2.000;0777
071093408;2.000;0777
071093408;260.000;0090
071093410;6.000;0777
071093410;352.000;0090
071093458;1.000;0777
071093468;2.000;0777
071093468;113.000;0090
071093469;2.000;0777
071093470;6.000;0777
071093472;3.000;0777
071093472;2.000;0888
071093476;2.000;0777
071093491;1.000;0777
071093491;20.000;0888
071093495;535.000;0090
071093495;4.000;0777
071093500;25.000;0888
071093500;45.000;0090
071093500;4.000;0777
071093525;2.000;0888
071093525;4.000;0777
071093525;9.000;0090
071093526;2.000;0888
071093526;4.000;0090
071093526;4.000;0777
071093527;2.000;0888
071093527;4.000;0777
071093527;7.000;0090
071093528;1.000;0777
071093529;1.000;0888
071093530;2.000;0777
071093530;1.000;0888
071093530;1.000;0090
071093537;1.000;0777
071093538;15.000;0888
071093538;4.000;0777
071093538;257.000;0090
071093551;2.000;0777
071093551;23.000;0090
071093552;116.000;0090
071093552;2.000;0777
071093552;30.000;0888
071093553;46.000;0090
071093553;5.000;0777
071093553;25.000;0888
071093573;15.000;0090
071093573;6.000;0777
071093573;8.000;0888
071093634;2.000;0090
071093634;3.000;0777
071093634;1.000;0888
071093636;1.000;0888
071093636;3.000;0777
071093636;1.000;0090
071093643;9.000;0090
071093664;5.000;0888
071093682;8.000;0777
071093685;10.000;0888
071093685;6.000;0777
071093685;15.000;0090
071093694;2.000;0777
071093697;1.000;0090
071093745;2.000;0777
071093748;4.000;0777
071093748;5.000;0090
071093759;1.000;0777
071093771;4.000;0777
071093771;195.000;0090
071093774;3.000;0777
071093775;120.000;0090
071093775;6.000;0777
071093776;1.000;0777
071093777;4.000;0777
071093792;9.000;0777
071093801;15.000;0777
071093801;14.000;0888
071093801;27.000;0090
071093802;12.000;0777
071093802;26.000;0888
071093802;47.000;0090
071093828;17.000;0777
071093831;45.000;0777
071093831;3259.000;0090
071093841;9.000;0777
071093841;1759.000;0090
071093845;33.000;0090
071093845;8.000;0777
071093875;1.000;0888
071093881;200.000;0090
071093881;10.000;0777
071093882;9.000;0777
071093882;212.000;0090
071093894;3.000;0777
071093896;1.000;0777
071093898;2.000;0777
071093899;3.000;0777
071093991;4.000;0777
071093993;1.000;0777
071094089;320.000;0090
071094105;10.000;0888
071094105;1.000;0090
071094105;30.000;0777
071094108;10.000;0888
071094108;201.000;0090
071094108;4.000;0777
071094111;26.000;0888
071094111;3.000;0777
071094114;2.000;0777
071094116;2.000;0777
071094117;2.000;0777
071094120;2.000;0777
071094131;1.000;0777
071094132;3.000;0777
071094170;5.000;0777
071094170;7.000;0888
071094175;2.000;0777
071094214;1.000;0888
071094214;1.000;0777
071094234;1.000;0888
071094236;1.000;0777
071094236;1.000;0888
071094238;1.000;0777
071094240;1.000;0777
071094240;1.000;0090
071094252;1.000;0777
071094285;2.000;0777
071094285;30.000;0888
071094285;72.000;0090
071094297;4.000;0777
071094297;8.000;0888
071094307;2.000;0777
071094307;42.000;0090
071094312;3.000;0777
071094312;10.000;0888
071094351;1.000;0888
071094363;3.000;0777
071094363;4.000;0888
071094364;3.000;0777
071094364;173.000;0090
071094412;3.000;0777
071094418;1.000;0888
071094484;2258.000;0090
071094484;2.000;0777
071094484;10.000;0888
071094532;3.000;0888
071094562;4.000;0777
071094563;4.000;0777
071094564;3.000;0777
071094996;1.000;0090
071095111;1.000;0090
071095113;1.000;0090
071095114;1.000;0090
071095131;1.000;0090
071095132;1.000;0090
071095134;1.000;0090
071095174;1.000;0090
071095296;1.000;0090
071095298;1.000;0090
071095304;2.000;0090
071095328;4.000;0777
071095328;10.000;0888
071095328;21.000;0090
071095354;10.000;0888
071095354;40.000;0090
071095354;2.000;0777
071095375;1.000;0777
071095377;7.000;0777
071095395;10.000;0888
071095395;4.000;0777
071095413;10.000;0888
071095413;285.000;0090
071095413;37.000;0777
071095541;3.000;0777
071095556;4.000;0777
071095562;4.000;0777
071095563;43.000;0090
071095563;6.000;0777
071095565;654.000;0090
071095565;18.000;0777
071095573;20.000;0888
071095573;8.000;0777
071095584;2.000;0777
071095585;3.000;0777
071095585;24.000;0090
071095596;16.000;0777
071095596;367.000;0090
071095596;10.000;0888
071095597;42.000;0777
071095597;408.000;0090
071095597;10.000;0888
071095598;66.000;0777
071095598;222.000;0090
071095598;10.000;0888
071095602;1.000;0777
071095605;2.000;0777
071095605;76.000;0090
071095607;2.000;0777
071095607;3.000;0888
071095612;8.000;0777
071095626;2.000;0777
071095627;2.000;0777
071095627;7.000;0090
071095627;2.000;0888
071095628;1.000;0777
071095628;2.000;0888
071095665;1.000;0777
071095665;1.000;0090
071095665;1.000;0888
071095668;4.000;0777
071095671;76.000;0777
071095671;268.000;0090
071095671;25.000;0888
071095693;2.000;0888
071095694;1.000;0777
071095695;4.000;0777
071095695;6.000;0090
071095698;8.000;0777
071095698;20.000;0888
071095698;39.000;0090
071095699;1.000;0777
071095699;1.000;0888
071095700;4.000;0777
071095700;1.000;0888
071095701;3.000;0777
071095701;1.000;0888
071095701;1.000;0090
071095702;1.000;0777
071095703;1.000;0888
071095705;1.000;0777
071095710;1.000;0777
071095715;1.000;0777
071095715;2.000;0888
071095715;1.000;0090
071095716;2.000;0777
071095716;1.000;0888
071095716;1.000;0090
071095730;8.000;0090
071095733;1.000;0777
071095734;1.000;0777
071095734;1.000;0888
071095739;2.000;0777
071095740;6.000;0777
071095740;10.000;0888
071095740;64.000;0090
071095741;84.000;0777
071095741;19.000;0888
071095741;7446.000;0090
071095772;9.000;0777
071095772;10.000;0888
071095772;91.000;0090
071095774;20.000;0777
071095774;10.000;0888
071095774;84.000;0090
071095809;2.000;0777
071095809;10.000;0888
071095811;11.000;0888
071095812;1.000;0888
071095812;1.000;0090
071095816;2.000;0777
071095816;11.000;0090
071095824;7.000;0888
071095836;2.000;0777
071095836;1.000;0888
071095836;2.000;0090
071095838;2.000;0888
071095838;2.000;0777
071095838;8.000;0090
071095840;3.000;0090
071095840;2.000;0777
071095845;1.000;0777
071095851;1.000;0888
071095851;1.000;0090
071095851;2.000;0777
071095853;2.000;0888
071095853;2.000;0777
071095853;3.000;0090
071095854;2.000;0777
071095854;1.000;0888
071095855;2.000;0777
071095855;1.000;0090
071095855;1.000;0888
071095856;2.000;0777
071095856;2.000;0090
071095856;2.000;0888
071095857;2.000;0777
071095857;1.000;0888
071095857;1.000;0090
071095858;1.000;0090
071095858;2.000;0777
071095858;1.000;0888
071095859;2.000;0777
071095860;1.000;0888
071095860;2.000;0777
071095869;1.000;0090
071095899;2.000;0777
071095899;46.000;0090
071096048;4.000;0777
071096048;30.000;0090
071096064;2.000;0777
071096064;40.000;0090
071096066;6.000;0777
071096071;1.000;0090
071096081;3.000;0777
071096081;25.000;0090
071096110;104.000;0090
071096110;27.000;0777
071096110;10.000;0888
071096133;2.000;0777
071096135;4.000;0777
071096166;42.000;0090
071096181;2.000;0777
071096181;2.000;0888
071096181;18.000;0090
071096183;2.000;0777
071096183;2.000;0888
071096183;5.000;0090
071096193;13.000;0090
071096193;4.000;0777
071096193;2.000;0888
071096194;3.000;0777
071096411;1.000;0777
071096415;2.000;0777
071096415;2.000;0090
071096417;4.000;0777
071096417;3.000;0090
071096418;1.000;0777
071096433;2.000;0777
071096441;1.000;0777
071096442;6.000;0777
071096442;300.000;0090
071096477;2.000;0777
071096485;42.000;0090
071096485;13.000;0777
071096502;28.000;0090
071096502;49.000;0777
071096504;36.000;0777
071096508;212.000;0090
071096508;80.000;0777
071096510;443.000;0090
071096510;99.000;0777
071096511;314.000;0090
071096512;78.000;0777
071096512;576.000;0090
071096514;89.000;0777
071096514;543.000;0090
071096515;88.000;0777
071096515;337.000;0090
071096518;86.000;0777
071096518;1638.000;0090
071096519;1736.000;0090
071096519;85.000;0777
071096521;2032.000;0090
071096521;104.000;0777
071096538;10.000;0777
071096538;26.000;0090
071096538;10.000;0888
071096612;1.000;0777
071096810;6.000;0777
071096983;1.000;0777
071096987;1.000;0777
071096989;1.000;0777
071097069;13.000;0777
071097069;165.000;0090
071097084;1.000;0777
071097084;1.000;0888
071097095;30.000;0090
071097095;9.000;0777
071097120;6.000;0090
071097120;4.000;0777
071097121;5.000;0777
071097121;65.000;0090
071097122;4.000;0777
071097122;23.000;0090
071097124;1.000;0777
071097126;35.000;0090
071097126;4.000;0777
071097127;65.000;0090
071097127;3.000;0777
071097129;2.000;0777
071097130;4.000;0777
071097131;2.000;0777
071097131;5.000;0090
071097132;15.000;0090
071097132;4.000;0777
071097133;5.000;0090
071097133;6.000;0777
071097134;5.000;0090
071097134;8.000;0777
071097135;4.000;0777
071097136;1.000;0090
071097136;1.000;0777
071097137;5.000;0777
071097145;2.000;0777
071097349;1.000;0777
071097353;4.000;0777
071097364;1.000;0090
071097364;3.000;0777
071097366;5.000;0090
071097366;2.000;0777
071097369;2.000;0777
071097370;4.000;0777
071097371;3.000;0777
071097372;2.000;0777
071097373;2.000;0777
071097374;2.000;0777
071097382;3.000;0777
071097397;4.000;0777
071097397;1.000;0090
071097402;25.000;0777
071097404;3.000;0777
071097424;5.000;0777
071097424;70.000;0090
071097435;1.000;0888
071097438;1.000;0777
071097438;2.000;0888
071097439;2.000;0777
071097439;12.000;0090
071097439;30.000;0888
071097440;2.000;0777
071097440;1.000;0888
071097459;23.000;0090
071097459;13.000;0888
071097459;3.000;0777
071098026;138.000;0090
071098328;3.000;0777
071098328;59.000;0090
071098329;3.000;0777
071098330;4.000;0777
071098330;51.000;0090
071098335;66.000;0090
071098335;10.000;0777
071098336;4.000;0777
071098336;48.000;0090
071098339;10.000;0777
071098339;52.000;0090
071098345;1.000;0777
071098349;4.000;0777
071098349;10.000;0090
071098350;8.000;0777
071098364;5.000;0777
071098365;27.000;0090
071098365;3.000;0777
071098366;54.000;0090
071098366;9.000;0777
071098373;1.000;0777
071098379;9.000;0777
071098380;33.000;0777
071098381;14.000;0777
071098382;12.000;0777
071098383;14.000;0777
071098385;18.000;0777
071098386;8.000;0777
071098388;14.000;0777
071098407;90.000;0090
071098407;18.000;0777
071098408;97.000;0090
071098408;4.000;0777
071098409;2.000;0777
071098410;67.000;0090
071098410;2.000;0777
071098413;63.000;0090
071098413;35.000;0777
071098415;234.000;0090
071098415;4.000;0777
071098418;35.000;0090
071098418;11.000;0777
071098420;293.000;0090
071098420;15.000;0777
071098426;1.000;0777
071098551;68.000;0090
071098551;4.000;0777
071098630;1.000;0888
071098632;2.000;0888
071098639;10.000;0888
071098640;7.000;0888
071098668;8.000;0777
071098671;201.000;0090
071098671;14.000;0777
071098672;11.000;0777
071098675;22.000;0090
071098675;6.000;0777
071098676;177.000;0090
071098676;14.000;0777
071098677;227.000;0090
071098677;5.000;0777
071098679;17.000;0777
071098680;10.000;0777
071098681;6.000;0777
071098686;29.000;0090
071098692;149.000;0090
071098692;11.000;0777
071098699;1.000;0090
071098699;2.000;0777
071098702;30.000;0888
071098702;151.000;0090
071098702;2.000;0777
071098703;1.000;0888
071098703;2.000;0777
071098704;1.000;0777
071098725;2.000;0777
071098750;2.000;0888
071098750;2.000;0777
071098754;22.000;0090
071098754;2.000;0777
071098754;10.000;0888
071098759;100.000;0090
071098765;1.000;0777
071098781;10.000;0888
071098781;2.000;0777
071098782;2.000;0888
071098783;2.000;0888
071098790;20.000;0888
071098790;22.000;0777
071098799;16.000;0090
071098799;4.000;0777
071098800;29.000;0090
071098800;10.000;0777
071098801;39.000;0090
071098801;3.000;0777
071098804;1.000;0777
071098805;134.000;0090
071098805;14.000;0777
071098808;90.000;0090
071098809;2.000;0777
071098809;7.000;0888
071098828;1.000;0090
071098829;1.000;0090
071098829;2.000;0777
071098830;9479.000;0090
071098830;237.000;0777
071098837;2.000;0888
071098839;1.000;0888
071098850;2.000;0888
071098863;2.000;0777
071098872;10.000;0090
071098872;2.000;0777
071098873;1.000;0090
071098876;19.000;0090
071098876;4.000;0777
071098877;2.000;0090
071098877;2.000;0777
071098878;9.000;0090
071098878;2.000;0777
071098879;22.000;0090
071098879;3.000;0777
071098891;5.000;0777
071098897;67.000;0090
071098977;47.000;0090
071098977;28.000;0777
071098978;37.000;0090
071098978;21.000;0777
071098979;12.000;0777
071098980;122.000;0090
071098980;19.000;0777
071098981;59.000;0090
071098981;37.000;0777
071098982;142.000;0090
071098982;5.000;0777
071098983;86.000;0090
071098983;6.000;0777
071098984;16.000;0090
071098984;9.000;0777
071099000;60.000;0090
071099000;17.000;0777
071099001;5.000;0090
071099001;17.000;0777
071099002;8.000;0777
071099010;110.000;0090
071099010;7.000;0888
071099044;1.000;0777
071099045;2.000;0777
071099046;2.000;0777
071099047;1.000;0777
071099048;2.000;0777
071099049;2.000;0777
071099051;2.000;0777
071099052;2.000;0777
071099054;4.000;0777
071099076;2.000;0777
071099077;2.000;0777
071099078;1.000;0777
071099079;2.000;0777
071099191;7.000;0888
071099248;64.000;0090
071099260;20.000;0090
071099264;4.000;0777
071099264;12.000;0090
071099297;46.000;0090
071099297;57.000;0777
071099299;10.000;0777
071099300;73.000;0090
071099300;16.000;0777
071099330;20.000;0888
071099330;6.000;0777
071099333;8.000;0777
071099334;27.000;0090
071099334;19.000;0777
071099339;4.000;0777
071099341;76.000;0090
071099341;9.000;0777
071099342;280.000;0090
071099342;76.000;0777
071099343;164.000;0090
071099343;113.000;0777
071099364;20.000;0888
071099364;20.000;0777
071099364;949.000;0090
071099379;2.000;0777
071099384;1.000;0777
071099399;1.000;0777
071099420;1.000;0777
071099425;138.000;0090
071099425;23.000;0777
071099434;30.000;0888
071099434;3.000;0777
071099437;24.000;0888
071099437;4.000;0777
071099458;1.000;0888
071099458;1.000;0777
071099472;20.000;0888
071099472;5.000;0777
071099519;6.000;0777
071099522;106.000;0090
071099544;1.000;0777
071099576;12.000;0888
071099576;2.000;0777
071099580;7.000;0888
071099600;6.000;0777
071099600;429.000;0090
071099647;15.000;0777
071099647;239.000;0090
071099647;10.000;0888
071099719;6.000;0777
071099719;2092.000;0090
071099719;25.000;0888
071099745;20.000;0888
071099745;384.000;0090
071099745;8.000;0777
071099751;2.000;0888
071099751;182.000;0090
071099752;1.000;0888
071099752;2.000;0090
071099853;8.000;0777
071099854;10.000;0777
071100027;2.000;0777
071100091;91.000;0090
071100091;2.000;0777
071100092;8.000;0090
071100092;4.000;0777
071100094;88.000;0090
071100094;3.000;0777
071100096;2.000;0777
071100096;2.000;0090
071100099;2.000;0777
071100100;2.000;0777
071100154;8.000;0888
071100154;260.000;0090
071100162;17.000;0090
071100162;4.000;0777
071100163;2.000;0777
071100165;8.000;0777
071100167;25.000;0090
071100167;4.000;0777
071100173;56.000;0090
071100173;4.000;0777
071100174;2.000;0777
071100175;2.000;0777
071100176;7.000;0777
071100178;4.000;0777
071100179;79.000;0090
071100179;4.000;0777
071100180;80.000;0090
071100180;4.000;0777
071100181;33.000;0090
071100181;7.000;0777
071100183;2.000;0777
071100195;206.000;0090
071100238;2.000;0777
071100811;1.000;0090
071100811;4.000;0777
071100827;5.000;0777
071100827;12.000;0888
071100827;5.000;0090
071100840;5.000;0090
071100842;2.000;0777
071100842;24.000;0888
071100842;2.000;0090
071100929;8.000;0888
071100993;2.000;0777
071100996;2.000;0777
071100997;2.000;0777
071100998;2.000;0777
071101016;23.000;0090
071101031;13.000;0777
071101035;5.000;0777
071101036;1.000;0777
071101037;27.000;0090
071101048;2.000;0777
071101072;1.000;0777
071101073;2.000;0777
071101220;4.000;0777
071101220;231.000;0090
071101229;7.000;0777
071101229;29.000;0090
071101230;7.000;0777
071101231;1.000;0888
071101311;6.000;0888
071101312;267.000;0090
071101312;2.000;0777
071101313;464.000;0090
071101313;9.000;0777
071101363;6.000;0888
071101371;60.000;0090
071101371;7.000;0777
071101373;1.000;0777
071101402;1.000;0090
071101402;9.000;0888
071101402;10.000;0777
071101404;2.000;0888
071101406;427.000;0090
071101406;6.000;0777
071101406;10.000;0888
071101408;19.000;0777
071101408;10.000;0888
071101408;1415.000;0090
071101409;3.000;0777
071101409;10.000;0888
071101409;190.000;0090
071101436;10.000;0888
071101446;10.000;0777
071101446;150.000;0090
071101446;10.000;0888
071101447;2.000;0777
071101447;851.000;0090
071101447;10.000;0888
071101453;10.000;0888
071101453;2.000;0777
071101453;442.000;0090
071101457;1.000;0888
071101458;10.000;0888
071101458;6.000;0777
071101458;147.000;0090
071101468;25.000;0888
071101468;3.000;0777
071101468;235.000;0090
071101491;226.000;0090
071101491;10.000;0888
071101491;2.000;0777
071101538;1.000;0090
071101538;1.000;0777
071101539;1.000;0777
071101549;17.000;0888
071101549;2.000;0777
071101573;16.000;0090
071101646;1.000;0888
071101646;8.000;0090
071101647;28.000;0090
071101665;20.000;0090
071101668;166.000;0090
071101668;10.000;0888
071101668;2.000;0777
071101679;3.000;0777
071101720;2.000;0777
071101720;1.000;0888
071101886;16.000;0888
071101887;1.000;0888
071101890;2.000;0777
071101890;17.000;0090
071101974;1.000;0888
071101976;4.000;0888
071101976;19.000;0777
071101976;6.000;0090
071101983;6.000;0888
071101992;10.000;0888
071101992;2.000;0777
071101992;86.000;0090
071101994;1.000;0777
071101994;2.000;0888
071101997;4.000;0777
071101998;1.000;0777
071101999;2.000;0777
071102011;2.000;0777
071102013;1.000;0777
071102014;1.000;0888
071102015;7.000;0888
071102016;1.000;0777
071102020;4.000;0777
071102020;9.000;0888
071102023;2.000;0888
071102027;1.000;0888
071102051;57.000;0090
071102051;10.000;0888
071102051;2.000;0777
071102053;168.000;0090
071102053;10.000;0888
071102053;2.000;0777
071102055;56.000;0090
071102055;10.000;0888
071102055;9.000;0777
071102057;57.000;0090
071102057;10.000;0888
071102057;4.000;0777
071102074;517.000;0090
071102074;10.000;0888
071102074;3.000;0777
071102075;1.000;0777
071102075;10.000;0888
071102077;95.000;0090
071102077;3.000;0777
071102077;10.000;0888
071102144;205.000;0090
071102144;10.000;0777
071102146;550.000;0090
071102172;1211550.000;0090
071102173;2193000.000;0090
071102174;8.000;0888
071102175;16.000;0090
071102175;2.000;0777
071102175;2.000;0888
071102182;9.000;0777
071102182;9.000;0090
071102184;10.000;0777
071102184;3.000;0090
071102284;10.000;0888
071102284;5.000;0777
071102284;20.000;0090
071102287;4.000;0888
071102287;1.000;0777
071102296;2.000;0777
071102296;10.000;0888
071102296;261.000;0090
071102297;2.000;0777
071102297;10.000;0888
071102297;120.000;0090
071102299;1.000;0777
071102299;10.000;0888
071102299;20.000;0090
071102307;4.000;0777
071102307;10.000;0888
071102307;1.000;0090
071102321;2.000;0777
071102321;1.000;0888
071102323;1.000;0888
071102323;2.000;0090
071102323;2.000;0777
071102325;2.000;0888
071102325;5.000;0777
071102327;1.000;0888
071102327;1.000;0777
071102329;1.000;0888
071102329;1.000;0777
071102331;3.000;0090
071102331;2.000;0888
071102331;3.000;0777
071102350;36.000;0090
071102350;2.000;0888
071102352;9.000;0090
071102352;4.000;0777
071102354;2.000;0888
071102354;1.000;0090
071102354;2.000;0777
071102356;1.000;0888
071102356;3.000;0777
071102356;3.000;0090
071102360;9.000;0090
071102360;2.000;0777
071102362;1.000;0777
071102392;16.000;0777
071102421;113.000;0090
071102421;4.000;0777
071102467;2.000;0777
071102468;150.000;0090
071102468;5.000;0777
071102468;10.000;0888
071102491;3.000;0777
071102494;91.000;0090
071102494;4.000;0777
071102495;211.000;0090
071102495;2.000;0777
071102496;199.000;0090
071102496;4.000;0777
071102497;4.000;0777
071102497;75.000;0090
071102498;2.000;0777
071102498;3.000;0090
071102499;74.000;0090
071102499;4.000;0777
071102517;112.000;0090
071102517;23.000;0777
071102532;2.000;0777
071102534;4.000;0777
071102534;95.000;0090
071102541;3.000;0777
071102547;11.000;0090
071102547;20.000;0888
071102547;2.000;0777
071102561;2.000;0090
071102561;2.000;0888
071102561;2.000;0777
071102562;1.000;0888
071102562;3.000;0777
071102563;1.000;0888
071102563;1.000;0777
071102566;2.000;0888
071102566;2.000;0777
071102567;13.000;0777
071103426;28.000;0090
071103470;200.000;0090
071103507;57.000;0090
071103508;53.000;0090
071103538;38.000;0777
071103538;128.000;0090
071103563;1.000;0777
071103564;4.000;0777
071103564;3.000;0090
071103565;3.000;0777
071103569;2.000;0777
071103569;282.000;0090
071103622;3.000;0777
071103622;20.000;0888
071103776;2.000;0888
071103781;1.000;0090
071103813;4.000;0090
071103814;3.000;0090
071103830;1.000;0777
071103838;1.000;0090
071103841;4732.000;0090
071103841;22.000;0777
071103843;1.000;0777
071103890;32.000;0090
071103899;1.000;0090
071103959;3.000;0090
071104132;2.000;0888
071104132;160.000;0090
071104134;1.000;0777
071104165;6.000;0888
071104165;4.000;0777
071104165;13.000;0090
071104166;5.000;0090
071104166;2.000;0888
071104166;15.000;0777
071104267;2.000;0090
071104267;5.000;0888
071104267;5.000;0777
071104286;70.000;0090
071104286;8.000;0777
071104293;133.000;0090
071104293;4.000;0777
071104293;10.000;0888
071104298;2.000;0777
071104298;2.000;0888
071104465;40.000;0777
071104466;37.000;0777
071104468;22.000;0777
071104469;17.000;0777
071104476;20.000;0888
071104476;4.000;0777
071104477;8.000;0888
071104489;2.000;0888
071104517;4.000;0777
071104517;71.000;0090
071104518;2.000;0777
071104518;2.000;0090
071104519;4.000;0777
071104519;4.000;0090
071104532;2.000;0090
071104532;4.000;0777
071104542;4.000;0777
071104543;9.000;0090
071104543;4.000;0777
071104548;5.000;0090
071104549;5.000;0090
071104574;3.000;0888
071104601;4.000;0090
071104609;4.000;0777
071104617;4.000;0777
071104617;10.000;0888
071104617;165.000;0090
071104856;2.000;0777
071104857;2.000;0777
071104861;4.000;0777
071104861;13.000;0090
071104869;3.000;0777
071104869;20.000;0888
071104869;179.000;0090
071104873;3.000;0777
071104873;3.000;0090
071104873;1.000;0888
071104885;1.000;0888
071104887;2.000;0777
071104887;1294.000;0090
071104887;20.000;0888
071104889;6.000;0777
071104889;894.000;0090
071104889;20.000;0888
071104912;5.000;0888
071104913;4.000;0888
071104916;2.000;0888
071104916;3.000;0777
071104918;3.000;0888
071104919;4.000;0888
071104922;10.000;0888
071104922;403.000;0090
071104923;10.000;0888
071104923;3.000;0777
071104923;637.000;0090
071104926;2.000;0777
071104926;18.000;0090
071104927;18.000;0090
071104927;4.000;0777
071104928;3.000;0090
071104928;2.000;0777
071105015;76.000;0090
071105015;10.000;0888
071105016;172.000;0090
071105016;9.000;0888
071105018;6.000;0888
071105019;8.000;0777
071105019;9.000;0888
071105019;393.000;0090
071105058;1.000;0777
071105060;3.000;0777
071105060;102.000;0090
071105064;10.000;0888
071105064;3.000;0777
071105068;5.000;0888
071105081;10.000;0888
071105081;8.000;0777
071105081;280.000;0090
071105082;10.000;0888
071105082;340.000;0090
071105082;7.000;0777
071105099;2.000;0888
071105099;2.000;0090
071105099;6.000;0777
071105100;2.000;0888
071105100;1.000;0090
071105100;11.000;0777
071105103;1.000;0777
071105114;656.000;0090
071105114;2.000;0777
071105123;906.000;0090
071105128;2.000;0777
071105128;1.000;0090
071105130;233.000;0090
071105132;53.000;0090
071105138;1.000;0777
071105246;46.000;0777
071105246;9461.000;0090
071105253;29.000;0777
071105253;7675.000;0090
071105261;12.000;0777
071105261;1462.000;0090
071105283;3.000;0090
071105313;10.000;0777
071105313;22.000;0090
071105356;1.000;0777
071105364;1.000;0777
071105365;1.000;0777
071105366;1.000;0777
071105367;2.000;0777
071105370;2.000;0777
071105370;4.000;0090
071105387;4.000;0777
071105387;10.000;0888
071105387;220.000;0090
071105389;9.000;0777
071105389;12.000;0888
071105401;2.000;0777
071105401;1.000;0090
071105403;1.000;0777
071105406;1.000;0777
071105407;2.000;0777
071105407;10.000;0888
